product_name,url,image1_url,image2_url,product_price,description,sale_price,old_price,original_price,current_price,color,image_url,mpn,reference_code,category_id,Stock Status,color_homogeneizado,Categoria,Tag_1,Tag_2,Tag_3
Camisa cuello mao,https://www.pullandbear.com/es/camisa-cuello-mao-l03470550?cS=922&pelement=621934841,https://static.pullandbear.net/2/photos//2024/V/0/2/p/3470/550/922/3470550922_2_1_0.jpg?imwidth=%3Awidth%3A&ts=1711034955455&w=438&f=auto,https://static.pullandbear.net/2/photos//2024/V/0/2/p/3470/550/922/3470550922_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1711034982619&w=438&f=auto,7.99,Camisa de manga larga y cuello mao con cierre de botones.,7.99,9.99,25.99,7.99,Blanco,https://static.pullandbear.net/2/photos//2024/V/0/2/p/3470/550/250/3470550250_1_1_0.jpg?imwidth=%3Awidth%3A&ts=1711034825299&w=106&f=auto,3470/550,3470550.0,1030204765.0,In stock,Blanco,Camisa,Oversize,Manga corta,Baggy
Camisa fluida manga corta,https://www.pullandbear.com/es/camisa-fluida-manga-corta-l07470707?cS=807&pelement=627595178,https://static.pullandbear.net/assets/public/da82/cffe/87fe40e98572/bcc8cea86e3d/07470707807-A1M/07470707807-A1M.jpg?ts=1724078946940&w=438&f=auto,https://static.pullandbear.net/assets/public/5e12/6cb1/5b674d8792c0/2bd7561f8121/07470707807-M/07470707807-M.jpg?ts=1724078767760&w=438&f=auto,7.99,"Camisa fluida de manga corta con cuello solapa y cierre de botones, disponible en varios colores y confeccionada en tejido 100% viscosa.",7.99,9.99,22.99,7.99,Gris antracita,https://static.pullandbear.net/assets/public/cdbf/2db5/0d2447cd8014/5f502000e01b/07470707807-C/07470707807-C.jpg?ts=1722593778137&w=106&f=auto,7470/707,7470707.0,1030204765.0,In stock,Gris,Camisa,Standard,Straight,Estampado
Camisa cuello mao,https://www.pullandbear.com/es/camisa-cuello-mao-l03470550?cS=537&pelement=629315946,https://static.pullandbear.net/assets/public/47e9/36d6/303c4629b033/6b427f2fd65b/03471550537-A1M/03471550537-A1M.jpg?ts=1718714803765&w=438&f=auto,https://static.pullandbear.net/2/photos//2024/I/0/2/p/3470/550/537/3470550537_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1718714812616&w=438&f=auto,7.99,Camisa de manga larga y cuello mao con cierre de botones.,7.99,9.99,25.99,7.99,Menta,https://static.pullandbear.net/assets/public/53cb/9a51/1b6d4b15a616/874fd407e530/03471550537-C/03471550537-C.jpg?ts=1718033112475&w=106&f=auto,3470/550,3470550.0,1030204765.0,In stock,Verde,Camisa,Slim,Cuello alto,Moderno
Chaqueta cuadros cremallera,https://www.pullandbear.com/es/chaqueta-cuadros-cremallera-l07470518?cS=700&pelement=628713051,https://static.pullandbear.net/assets/public/fbb1/113e/66424306ac11/e21729d495a6/07470518700-A1M/07470518700-A1M.jpg?ts=1730136432747&w=438&f=auto,https://static.pullandbear.net/assets/public/c5b8/6134/ef164d429e90/ff167c8782f9/07470518700-M/07470518700-M.jpg?ts=1730136439278&w=438&f=auto,19.99,"Chaqueta con diseño de cuadros en varios tonos, con detalle de etiqueta en el bajo y cierre de cremallera.",19.99,29.99,35.99,19.99,Marrón,https://static.pullandbear.net/assets/public/bc87/4a5a/fa974461a149/d17bc6192d67/07470518700-C/07470518700-C.jpg?ts=1725367974073&w=106&f=auto,7470/518,7470518.0,1030204765.0,In stock,Marrón,Otros,Oversize,Moderno,Minimalista
Camisa cuadros,https://www.pullandbear.com/es/camisa-cuadros-l07470504?cS=802&pelement=624983371,https://static.pullandbear.net/assets/public/7ca1/dcc7/d6c64a45a2a5/8e71863b9537/07470504802-A1M/07470504802-A1M.jpg?ts=1724660790261&w=438&f=auto,https://static.pullandbear.net/assets/public/cc98/04ad/ccd24aab837b/f41d9452cbc2/07470504802-M/07470504802-M.jpg?ts=1724660806454&w=438&f=auto,7.99,"Camisa con diseño de cuadros, cuello clásico, manga larga y cierre de botones, confeccionada en tejido 100% algodón.",7.99,9.99,25.99,7.99,Gris,https://static.pullandbear.net/assets/public/9e47/ac52/a26044f9ab69/6c0d386f0289/07470504802-C/07470504802-C.jpg?ts=1724151955858&w=106&f=auto,7470/504,7470504.0,1030204765.0,In stock,Gris,Camisa,Casual,Baggy,Streetwear
Camisa manga corta cropped,https://www.pullandbear.com/es/camisa-manga-corta-cropped-l03470905?cS=251&pelement=624983332,https://static.pullandbear.net/assets/public/a535/65af/7f074ef0b5f6/da251ddc8386/03470905251-A1M/03470905251-A1M.jpg?ts=1718715227745&w=438&f=auto,https://static.pullandbear.net/2/photos//2024/I/0/2/p/3470/905/251/3470905251_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1718715253903&w=438&f=auto,7.99,"Camisa de manga corta cropped efecto desteñido con cuello camisero y cierre de botones, confeccionada en tejido 100% algodón.",7.99,9.99,25.99,7.99,Blanco roto,https://static.pullandbear.net/assets/public/1e1f/329a/c7f04ce3adab/5aad2e58e89f/03470905251-C/03470905251-C.jpg?ts=1720788887243&w=106&f=auto,3470/905,3470905.0,1030204765.0,In stock,Blanco,Camisa,Elegante,Bohemio,Casual
Sobrecamisa antelina,https://www.pullandbear.com/es/sobrecamisa-antelina-l08710707?cS=732,https://static.pullandbear.net/2/photos//2024/I/0/2/p/8710/707/732/8710707732_2_1_8.jpg?t=1690548068199&w=438&f=auto,https://static.pullandbear.net/2/photos//2024/I/0/2/p/8710/707/732/8710707732_4_1_8.jpg?t=1690548068199&w=438&f=auto,19.99,"Sobrecamisa de antelina con bolsillos de solapa en pecho, cierre de botones, cuello clásico y disponible en varios colores.",19.99,29.99,,19.99,Caramelo,https://static.pullandbear.net/assets/public/9be1/262b/65174bb1a3f2/1bd42782a8c8/07710717732-C/07710717732-C.jpg?ts=1730203804626&w=106&f=auto,8710/707,8710707.0,1030574254.0,In stock,Marrón,Sobrecamisa,Streetwear,Carrot,Minimalista
Camisa manga corta cropped,https://www.pullandbear.com/es/camisa-manga-corta-cropped-l03470924?cS=250&pelement=621954033,https://static.pullandbear.net/assets/public/b4c4/4369/835f4f26ad9d/a8f1c7dee05d/03470924250-A1M/03470924250-A1M.jpg?ts=1724677423948&w=438&f=auto,https://static.pullandbear.net/assets/public/a2c7/6e46/bf284c6ead8a/59a43c8317e1/03470924250-M/03470924250-M.jpg?ts=1724677418519&w=438&f=auto,7.99,"Camisa de manga corta cropped fit con gráficos, cuello clásico y cierre de botones, confeccionado en tejido de popelín.",7.99,9.99,25.99,7.99,Blanco,https://static.pullandbear.net/assets/public/7472/1db1/7cc947b29db3/b1dd48cf9c3f/03470924250-C/03470924250-C.jpg?ts=1724151803128&w=106&f=auto,3470/924,3470924.0,1030204765.0,In stock,Blanco,Camisa,Joggers,Color claro,Joggers
Camisa manga corta cropped,https://www.pullandbear.com/es/camisa-manga-corta-cropped-l03470924?cS=403&pelement=621954031,https://static.pullandbear.net/assets/public/25f2/8198/7b954dacafb4/826eb40224c6/03470924403-A1M/03470924403-A1M.jpg?ts=1725888601455&w=438&f=auto,https://static.pullandbear.net/assets/public/5b83/e707/13dc4143bcaf/99a59bad7b57/03470924403-E/03470924403-E.jpg?ts=1724678801310&w=438&f=auto,7.99,"Camisa de manga corta cropped fit con gráficos, cuello clásico y cierre de botones, confeccionado en tejido de popelín.",7.99,9.99,25.99,7.99,Celeste,https://static.pullandbear.net/assets/public/ec40/2f1f/abc445a6b87a/32009ba67b7d/03470924403-C/03470924403-C.jpg?ts=1722951996757&w=106&f=auto,3470/924,3470924.0,1030204765.0,In stock,Azul claro,Camisa,Clásico,Oversize,Chándal
Camisa boxy P&B Black Label,https://www.pullandbear.com/es/camisa-boxy-pb-black-label-l03474500?cS=800&pelement=653047688,https://static.pullandbear.net/assets/public/a7a0/3475/776d43e68b0d/48e2409c79ab/03474500800-A1M/03474500800-A1M.jpg?ts=1728902756478&w=438&f=auto,https://static.pullandbear.net/assets/public/08e6/4083/de0c40b6baee/26b983bf8bb7/03474500800-M/03474500800-M.jpg?ts=1728902789241&w=438&f=auto,7.99,Camisa boxy de manga larga con cierre de botonesy bolsillo delantero.  Colección P&amp;B Black Label,7.99,9.99,35.99,7.99,Negro,https://static.pullandbear.net/assets/public/11c6/17ab/98fd4b6f8ccc/e32cd983fd18/03474500800-C/03474500800-C.jpg?ts=1727789104422&w=106&f=auto,3474/500,3474500.0,1030204765.0,In stock,Negro,Camisa,Cuello alto,Ajustada,Streetwear
Camisa pana tie-dye,https://www.pullandbear.com/es/camisa-pana-tiedye-l07470500?cS=802&pelement=624983452,https://static.pullandbear.net/assets/public/73e7/0762/407c4f43ac99/7a45802bd917/07470500802-A1M/07470500802-A1M.jpg?ts=1727096563413&w=438&f=auto,https://static.pullandbear.net/assets/public/5196/69fb/5efc41d6a876/2c917e5cfdc6/07470500802-M/07470500802-M.jpg?ts=1727096594971&w=438&f=auto,7.99,"Camisa de pana de manga larga con efecto tie-dye, cierre de botones y de manga larga.",7.99,9.99,29.99,7.99,Gris,https://static.pullandbear.net/assets/public/1743/cff0/b46f4a41b1e6/d129db884740/07470500802-C/07470500802-C.jpg?ts=1724051471688&w=106&f=auto,7470/500,7470500.0,1030204765.0,In stock,Gris,Camisa,Oversize,Cuello alto,Minimalista
Camisa franela cuadros,https://www.pullandbear.com/es/camisa-franela-cuadros-l07470900?cS=700&pelement=627100421,https://static.pullandbear.net/assets/public/467b/4f6d/a43f4161aa67/7301887a8537/07470900700-A1M/07470900700-A1M.jpg?ts=1727341889547&w=438&f=auto,https://static.pullandbear.net/assets/public/12f5/23e8/6c654be4a6b1/ac064889b4bb/07470900700-M/07470900700-M.jpg?ts=1727341913497&w=438&f=auto,7.99,"Camisa de franela con diseño de cuadros, bolsillos de tapeta, cuello clásico y cierre de botones, confeccionada en algodón.",7.99,9.99,29.99,7.99,Marrón,https://static.pullandbear.net/assets/public/0803/d7ef/34b0437ca4a4/643ad03be79b/07470900700-C/07470900700-C.jpg?ts=1725272995436&w=106&f=auto,7470/900,7470900.0,1030204765.0,In stock,Marrón,Camisa,Joggers,Deportivo,Casual
Sobrecamisa antelina,https://www.pullandbear.com/es/sobrecamisa-antelina-l08710707?cS=711,https://static.pullandbear.net/2/photos//2024/I/0/2/p/8710/707/711/8710707711_2_1_8.jpg?t=1693912706021&w=438&f=auto,https://static.pullandbear.net/2/photos//2024/I/0/2/p/8710/707/711/8710707711_4_1_8.jpg?t=1693912706021&w=438&f=auto,19.99,"Sobrecamisa de antelina con bolsillos de solapa en pecho, cierre de botones, cuello clásico y disponible en varios colores.",19.99,29.99,,19.99,Arena,https://static.pullandbear.net/2/photos//2024/I/0/2/p/8710/707/711/8710707711_1_1_8.jpg?t=1689692725886&w=106&f=auto,8710/707,8710707.0,1030574254.0,In stock,Marrón claro,Sobrecamisa,Tailoring,Skinny,Monocromático
Camisa estructura acabado lavado,https://www.pullandbear.com/es/camisa-estructura-acabado-lavado-l03471505?cS=505&pelement=624824615,https://static.pullandbear.net/assets/public/c5c8/9dbb/e87f4fe9816f/fd10b3bd1dd7/03471505505-A1M/03471505505-A1M.jpg?ts=1723632417285&w=438&f=auto,https://static.pullandbear.net/assets/public/e8ae/177e/4fd94844af96/532f4c42ccf6/03471505505-M/03471505505-M.jpg?ts=1723632306399&w=438&f=auto,7.99,"Camisa de manga larga disponible en varios tonos con acabado lavado, con detalle de bolsillo en la parte delantera, cierre de botones y confeccionada en mezcla de algodón y lino.",7.99,9.99,19.99,7.99,Caqui,https://static.pullandbear.net/assets/public/5385/2e9c/e1e74383a691/d9c79ae03740/03471505505-C/03471505505-C.jpg?ts=1723188178910&w=106&f=auto,3471/505,3471505.0,1030204765.0,In stock,Marrón claro,Camisa,Skinny,Cargo,Chándal
Camisa crochet mosaico,https://www.pullandbear.com/es/camisa-crochet-mosaico-l07470527?cS=800&pelement=650687049,https://static.pullandbear.net/assets/public/bc8e/1791/c9af4ec1bfab/82c8cac10e39/07470527800-A1M/07470527800-A1M.jpg?ts=1731928177306&w=438&f=auto,https://static.pullandbear.net/assets/public/3d25/f6f9/b34f4e56b550/e8b8b69cc973/07470527800-M/07470527800-M.jpg?ts=1731928195889&w=438&f=auto,7.99,"Camisa en tejido de crochet con diseño tipo mosaico, de manga corta, con cierre de botones y confeccionada en mezcla de algodón.",7.99,9.99,35.99,7.99,Negro,https://static.pullandbear.net/assets/public/f42c/0c85/2f114c02b68c/d1eae8df03af/07470527800-C/07470527800-C.jpg?ts=1731519212672&w=106&f=auto,7470/527,7470527.0,1030204765.0,In stock,Negro,Camisa,Vintage,Color claro,Color oscuro
Camisa vaquera manga corta,https://www.pullandbear.com/es/camisa-vaquera-manga-corta-l07471502?cS=406&pelement=621942827,https://static.pullandbear.net/assets/public/d39a/6d69/86ab4138aa6a/4c7910519a6f/07471502406-A1M/07471502406-A1M.jpg?ts=1718975710316&w=438&f=auto,https://static.pullandbear.net/2/photos//2024/I/0/2/p/7471/502/406/7471502406_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1718975675139&w=438&f=auto,7.99,"Camisa vaquera con fit oversize y de manga corta, con detalle de bolsillo, cuello clásico y cierre de botones, confeccionada en tejido de algodón.  Total look",7.99,9.99,29.99,7.99,Azul claro,https://static.pullandbear.net/assets/public/8ddd/9e68/54394bab9532/b3a90e4f0470/07471502406-C/07471502406-C.jpg?ts=1716557332822&w=106&f=auto,7471/502,7471502.0,1030204765.0,In stock,Azul claro,Camisa,Ajustada,Manga larga,Streetwear
Camisa vaquera bolsillos delanteros,https://www.pullandbear.com/es/camisa-vaquera-bolsillos-delanteros-l03475500?cS=427&pelement=674833476,https://static.pullandbear.net/assets/public/ebce/e897/1a9f47f1be16/a9ba6e4df256/03475500427-A1M/03475500427-A1M.jpg?ts=1732709937925&w=438&f=auto,https://static.pullandbear.net/assets/public/c6d7/90b3/04a44fa485bc/9ebf4cbe2793/03475500427-M/03475500427-M.jpg?ts=1732709953307&w=438&f=auto,7.99,"Camisa vaquera con bolsillos de plastrón en la parte delantera, con cierre de botones y confeccionada en algodón.",7.99,9.99,29.99,7.99,Azul medio,https://static.pullandbear.net/assets/public/e38d/d039/4cdc41c99233/7fca784e8b45/03475500427-C/03475500427-C.jpg?ts=1730742405858&w=106&f=auto,3475/500,3475500.0,1030204766.0,In stock,Azul,Camisa,Moderno,Minimalista,Baggy
Camisa rayas manga larga,https://www.pullandbear.com/es/camisa-rayas-manga-larga-l07470521?cS=251&pelement=640147493,https://static.pullandbear.net/assets/public/b12a/9fff/298844a595e3/00434cd64dff/07470521251-A1M/07470521251-A1M.jpg?ts=1726657552618&w=438&f=auto,https://static.pullandbear.net/assets/public/fc02/67a8/691e4c7687c9/cb0014258abf/07470521251-M/07470521251-M.jpg?ts=1726657486884&w=438&f=auto,7.99,"Camisa de rayas básica con cierre de botones, bordado STWD, de manga larga y en tejido de popelín.",7.99,9.99,27.99,7.99,Blanco roto,https://static.pullandbear.net/assets/public/0aa8/00b7/34c346b796ea/bba4cf6b5c99/07470521251-C/07470521251-C.jpg?ts=1725972817445&w=106&f=auto,7470/521,7470521.0,1030204765.0,In stock,Blanco,Camisa,Joggers,larga,Chándal
Camisa básica manga corta con lino,https://www.pullandbear.com/es/camisa-basica-manga-corta-con-lino-l03473575?cS=300&pelement=631384026,https://static.pullandbear.net/2/photos//2024/V/0/2/p/3473/545/300/3473545300_2_1_0.jpg?imwidth=%3Awidth%3A&ts=1710752162016&w=438&f=auto,https://static.pullandbear.net/2/photos//2024/V/0/2/p/3473/545/300/3473545300_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1710752162020&w=438&f=auto,7.99,"Camisa básica de manga corta disponible en varios tonos, con cuello solapa, cierre de botones y confeccionada en mezcla de lino y viscosa.",7.99,9.99,22.99,7.99,Amarillo,https://static.pullandbear.net/2/photos//2024/V/0/2/p/3473/545/300/3473545300_1_1_0.jpg?imwidth=%3Awidth%3A&ts=1710511202344&w=106&f=auto,3473/575,3473575.0,1030204765.0,In stock,Amarillo,Camisa,básica,Tailoring,Baggy
Camisa cuadros,https://www.pullandbear.com/es/camisa-cuadros-l07470513?cS=710&pelement=625913028,https://static.pullandbear.net/assets/public/d793/7c84/2a1246008682/d7cd605544e7/07470513710-A1M/07470513710-A1M.jpg?ts=1725276619167&w=438&f=auto,https://static.pullandbear.net/assets/public/87c2/11a1/4e2f48ceaa4d/63693c67caaa/07470513710-M/07470513710-M.jpg?ts=1725278028369&w=438&f=auto,7.99,Camisa de cuadros efecto lavado ácido y de manga larga con cierre de botones y en 100% algodón.,7.99,9.99,29.99,7.99,Beige,https://static.pullandbear.net/assets/public/6fb2/30d4/37c543e6bad0/ce11090b046e/07470513710-C/07470513710-C.jpg?ts=1725023143851&w=106&f=auto,7470/513,7470513.0,1030204765.0,In stock,Marrón claro,Camisa,Manga larga,Ajustada,Formal
Camisa rústica manga corta,https://www.pullandbear.com/es/camisa-rustica-manga-corta-l03470916?cS=832&pelement=621942636,https://static.pullandbear.net/assets/public/2773/8639/b28e4bcbb732/662e7983ce46/03470916832-A1M/03470916832-A1M.jpg?ts=1716547440027&w=438&f=auto,https://static.pullandbear.net/assets/public/cd60/ad79/75f94b9388e7/c15a0168f9a4/03470916832-M/03470916832-M.jpg?ts=1721510239146&w=438&f=auto,7.99,"Camisa de manga corta de punto de estilo rústico, con cuello solapa y cierre de botones y confeccionada en tejido 100% algodón.  Total look",7.99,9.99,29.99,7.99,Gris topo,https://static.pullandbear.net/assets/public/f484/6144/a72f46e7971d/f6325e399152/03470916832-C/03470916832-C.jpg?ts=1721510238501&w=106&f=auto,3470/916,3470916.0,1030204765.0,In stock,Gris,Camisa,Casual,Color claro,Formal
Camisa cuello mao,https://www.pullandbear.com/es/camisa-cuello-mao-l03470550?cS=104&pelement=628713010,https://static.pullandbear.net/assets/public/af33/efdc/d2bc4530b326/988577a39ed0/03470550104-A1M/03470550104-A1M.jpg?ts=1718715128365&w=438&f=auto,https://static.pullandbear.net/2/photos//2024/I/0/2/p/3470/550/104/3470550104_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1718715145612&w=438&f=auto,7.99,Camisa de manga larga y cuello mao con cierre de botones.,7.99,9.99,25.99,7.99,Rayas,https://static.pullandbear.net/assets/public/9a60/7afb/89a147afa4c7/28b0375ddaa9/03470550104-C/03470550104-C.jpg?ts=1718033104632&w=106&f=auto,3470/550,3470550.0,1030204765.0,In stock,Multicolor,Camisa,Cuello alto,Rasgado,Streetwear
Camisa cuello mao,https://www.pullandbear.com/es/camisa-cuello-mao-l03470550?cS=710&pelement=621934840,https://static.pullandbear.net/2/photos//2024/V/0/2/p/3470/550/710/3470550710_2_1_0.jpg?imwidth=%3Awidth%3A&ts=1711034913436&w=438&f=auto,https://static.pullandbear.net/2/photos//2024/V/0/2/p/3470/550/710/3470550710_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1711034924777&w=438&f=auto,7.99,Camisa de manga larga y cuello mao con cierre de botones.,7.99,9.99,25.99,7.99,Beige,https://static.pullandbear.net/2/photos//2024/V/0/2/p/3470/550/710/3470550710_1_1_0.jpg?imwidth=%3Awidth%3A&ts=1711034951875&w=106&f=auto,3470/550,3470550.0,1030204765.0,In stock,Marrón claro,Camisa,Cargo,Color oscuro,Chándal
Camisa cuadros STWD,https://www.pullandbear.com/es/camisa-cuadros-stwd-l07470508?cS=833&pelement=624823201,https://static.pullandbear.net/assets/public/8818/2ba3/c0a24e588295/ead60d638bcc/07470508833-A1M/07470508833-A1M.jpg?ts=1726498470904&w=438&f=auto,https://static.pullandbear.net/assets/public/6e89/1cf5/72274839958f/6cc35c651128/07470508833-M/07470508833-M.jpg?ts=1726498496583&w=438&f=auto,7.99,"Camisa de manga larga con diseño de cuadros, detalle de logo STWD bordado en la parte delantera, cierre de botones y confeccionada en algodón.",7.99,9.99,29.99,7.99,Negro delavado,https://static.pullandbear.net/assets/public/3063/cc97/6b604851b5fd/6bc908f1bb97/07470508833-C/07470508833-C.jpg?ts=1723626129888&w=106&f=auto,7470/508,7470508.0,1030204765.0,In stock,Negro,Camisa,Elegante,Formal,Sin mangas
Camisa manga corta estampada,https://www.pullandbear.com/es/camisa-manga-corta-estampada-l03470923?cS=800&pelement=621953590,https://static.pullandbear.net/assets/public/fbd6/110d/4c9a49f2a398/e2fd7c3ffc50/03470923800-A1M/03470923800-A1M.jpg?ts=1718715400222&w=438&f=auto,https://static.pullandbear.net/2/photos//2024/I/0/2/p/3470/923/800/3470923800_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1718715393798&w=438&f=auto,7.99,"Camisa fluida rústica y estampada, de manga corta con cierre de botones y en viscosa.",7.99,9.99,25.99,7.99,Negro,https://static.pullandbear.net/assets/public/3903/692e/00f34b649e4a/bfd153a42f8f/03470923800-C/03470923800-C.jpg?ts=1718295754930&w=106&f=auto,3470/923,3470923.0,1030204765.0,In stock,Negro,Camisa,Clásico,Casual,estampada
Camisa STWD texto,https://www.pullandbear.com/es/camisa-stwd-texto-l07470566?cS=403&pelement=662406040,https://static.pullandbear.net/assets/public/a6e3/aa24/31504e609c74/2cb2f501903b/07470566403-A1M/07470566403-A1M.jpg?ts=1731658001225&w=438&f=auto,https://static.pullandbear.net/assets/public/7bce/55ce/14664b678078/1e29e692ff4b/07470566403-M/07470566403-M.jpg?ts=1731658130996&w=438&f=auto,7.99,"Camisa de manga larga con logo STWD bordado en la parte delantera y texto en contraste en la parte trasera, con cierre de botones y confeccionada en algodón.",7.99,9.99,29.99,7.99,Celeste,https://static.pullandbear.net/assets/public/60cb/18d4/383c4476b91b/2c5031ab6f1d/07470566403-C/07470566403-C.jpg?ts=1731399125247&w=106&f=auto,7470/566,7470566.0,1030204765.0,In stock,Azul claro,Camisa,Deportivo,Baggy,Formal
